Grinders 13,https://www.yelp.com//biz/grinders-13-west-valley-city,4.0,41,Low,['Sandwiches'],(801) 973-6489,2125 S 3200th W, 
Capriotti’s Sandwich Shop,https://www.yelp.com//biz/capriottis-sandwich-shop-west-valley-city,3.5,73,Low,"['Sandwiches', 'Vegetarian', 'Salad']",(801) 456-4144,2569 S 5600th W, 
TGI Fridays,https://www.yelp.com//biz/tgi-fridays-west-valley-city-3,3.0,61,Moderate,"['American (Traditional)', 'Bars', 'Burgers']",(801) 955-4495, , 
Toasters,https://www.yelp.com//biz/toasters-salt-lake-city-3,4.5,4,Low,"['Sandwiches', 'Salad', 'Delis']",(801) 924-3333,215 S State St,Downtown
Golden Pearl,https://www.yelp.com//biz/golden-pearl-salt-lake-cty,2.5,36,Low,['Chinese'],(801) 363-5223,1625 W 700th N,Jordan Meadows
Thistle & Thyme,https://www.yelp.com//biz/thistle-and-thyme-salt-lake-city,2.5,8, ,"['American (New)', 'Breakfast & Brunch', 'Burgers']",(801) 581-1000, ,University
Panda Express,https://www.yelp.com//biz/panda-express-salt-lake-city-15,2.5,5, ,"['Chinese', 'Fast Food']",(801) 456-0393,188 South Rio Grande St,Downtown
The Amsterdam Bakery Market and Cafe,https://www.yelp.com//biz/the-amsterdam-bakery-market-and-cafe-salt-lake-city,3.0,1, ,"['Cafes', 'Bakeries']", ,350 S State St,Downtown
McDonald’s,https://www.yelp.com//biz/mcdonalds-salt-lake-city-26,1.5,62,Low,"['Fast Food', 'Burgers', 'Coffee & Tea']",(801) 906-0936,210 W 5th S,Downtown
Get n’ Go Mexican Food,https://www.yelp.com//biz/get-n-go-mexican-food-north-salt-lake,5.0,2, ,"['Mexican', 'Food Trucks']",(801) 390-8443, , 
BrugesMobile,https://www.yelp.com//biz/brugesmobile-salt-lake-city,4.5,2, ,"['Food Trucks', 'Waffles']", , , 
Freddys Frozen Custard & Steakburgers,https://www.yelp.com//biz/freddys-frozen-custard-and-steakburgers-west-valley-city,3.5,52,Low,"['Burgers', 'Ice Cream & Frozen Yogurt', 'Fast Food']",(801) 968-1308,5502 W High Market Dr, 
University of Utah Hospital Cafeteria,https://www.yelp.com//biz/university-of-utah-hospital-cafeteria-salt-lake-city,3.5,16,Low,['Cafeteria'], , ,University
Jimmy John’s,https://www.yelp.com//biz/jimmy-johns-salt-lake-city-2,3.0,15,Low,"['Delis', 'Sandwiches', 'Fast Food']",(801) 953-0055,1842 S 300th W,Ballpark
Rumsy’s,https://www.yelp.com//biz/rumsys-salt-lake-city, , , ,"['Mexican', 'Cafes', 'American (New)']",(801) 466-7625,1470 S 400th W,Ballpark
Mother of All,https://www.yelp.com//biz/mother-of-all-south-salt-lake, , , ,['African'],(801) 661-0444,2180 300th W,City of South Salt Lake
Taco Bell,https://www.yelp.com//biz/taco-bell-salt-lake-city-4,2.0,20,Low,"['Mexican', 'Tex-Mex', 'Fast Food']",(801) 532-6880,1758 West North Temple,Jordan Meadows
Hemingway Cafe,https://www.yelp.com//biz/hemingway-cafe-salt-lake-city,4.0,4,Low,['Cafes'],(801) 359-8600,210 E 400 S,Central City
Olive Garden Italian Restaurant,https://www.yelp.com//biz/olive-garden-italian-restaurant-west-valley,3.5,90,Moderate,"['Italian', 'Salad']",(801) 955-1034,3515 S Constitution Blvd, 
Cruzin Sushi,https://www.yelp.com//biz/cruzin-sushi-salt-lake-city,4.0,6,Low,"['Asian Fusion', 'Food Trucks', 'Caterers']",(801) 864-1341,3651 S 700th E, 
Pizza Hut,https://www.yelp.com//biz/pizza-hut-salt-lake-city,2.5,21,Moderate,"['Pizza', 'Italian', 'Chicken Wings']",(801) 537-7373,775 E 400th S,East Central
Jimmy John’s,https://www.yelp.com//biz/jimmy-johns-salt-lake-city,3.5,38,Low,"['Sandwiches', 'Fast Food', 'Delis']",(801) 542-7827,14 E Broadway,Downtown
Subway,https://www.yelp.com//biz/subway-salt-lake-city-5,2.0,19,Low,"['Sandwiches', 'Fast Food']",(801) 834-6869,311 W 600th S,Granary District
Happy Teriyaki,https://www.yelp.com//biz/happy-teriyaki-salt-lake-city,3.0,1,Low,"['Delis', 'Sandwiches']",(801) 355-0254,5500 Amelia Earhart Dr,Jordan Meadows
Costa Vida Fresh Mexican Grill,https://www.yelp.com//biz/costa-vida-fresh-mexican-grill-salt-lake-city-2,2.5,7, ,['Mexican'],(801) 487-6418,2180 S 300th W,City of South Salt Lake
Pizza Hut,https://www.yelp.com//biz/pizza-hut-salt-lake-city-5,3.0,8, ,"['Pizza', 'Italian']",(801) 363-6300,804 W North Temple,Fairpark
Baba Mitza’s Soup & Sandwiche S,https://www.yelp.com//biz/baba-mitzas-soup-and-sandwiche-s-salt-lake-city,5.0,4, ,"['Coffee & Tea', 'Soup', 'Sandwiches']",(801) 466-0882,3110 S State St,City of South Salt Lake
La Frontera,https://www.yelp.com//biz/la-frontera-salt-lake-city-2,2.0,49,Low,['Mexican'],(801) 463-7770,3300 S 1250 E,Downtown
Jimmy John’s,https://www.yelp.com//biz/jimmy-johns-salt-lake-city-5,3.0,62,Low,"['Sandwiches', 'Delis', 'Fast Food']",(801) 466-7827,605 E 400th S,Central City
Lone Star Saloon,https://www.yelp.com//biz/lone-star-saloon-salt-lake-city,3.0,5,Low,['Mexican'],(801) 972-0506,3153 W 2100th S, 
Marie Callender’s Restaurant & Bakery,https://www.yelp.com//biz/marie-callenders-restaurant-and-bakery-salt-lake-city-3,2.5,50,Moderate,"['Bakeries', 'American (Traditional)', 'Breakfast & Brunch']",(801) 266-1497,1109 E 3900th S, 
Ogie’s Cafe,https://www.yelp.com//biz/ogies-cafe-west-valley-city,4.0,124,Low,"['Cafes', 'Breakfast & Brunch']",(801) 973-6455,3515 S Redwood Rd, 
Casa De Soul Food Truck,https://www.yelp.com//biz/casa-de-soul-food-truck-salt-lake-city,2.5,3,Moderate,"['Food Trucks', 'Comfort Food', 'Soul Food']",(415) 359-4689, , 
Café Zupas,https://www.yelp.com//biz/caf%C3%A9-zupas-salt-lake-city-5,3.0,83,Low,"['American (New)', 'Soup', 'Sandwiches']",(385) 212-2855, ,Sugar House
Evergreen Cafe,https://www.yelp.com//biz/evergreen-cafe-salt-lake-city-2,3.5,3,Low,"['Diners', 'Cafes']",(385) 468-3308, ,East Millcreek
Maize Tacos,https://www.yelp.com//biz/maize-tacos-holladay,3.5,12, ,"['Food Trucks', 'Tacos']",(801) 471-5612, , 
Broadway Deli,https://www.yelp.com//biz/broadway-deli-salt-lake-city,4.0,17,Low,"['Delis', 'Sandwiches', 'Wraps']",(801) 578-1752,111 E Broadway,Downtown
It’s All Good Cafe & Grill,https://www.yelp.com//biz/its-all-good-cafe-and-grill-salt-lake-city,4.0,1,Low,['Cafes'],(801) 355-1231,210 N 1950 W,Jordan Meadows
Soup Kitchen Restaurants,https://www.yelp.com//biz/soup-kitchen-restaurants-salt-lake-city-3,3.5,28,Low,"['Soup', 'Sandwiches']",(801) 486-0341,15 W 3300th S,City of South Salt Lake
Nomad Eatery Food Truck,https://www.yelp.com//biz/nomad-eatery-food-truck-salt-lake-city-2,3.5,2,Moderate,"['Food Trucks', 'American (New)']", ,2110 W North Temple,Jordan Meadows
Jimmy John’s,https://www.yelp.com/biz/jimmy-johns-salt-lake-city-11,4,13,Low,"['Delis', 'Sandwiches', 'Fast Food']",(801) 355-7827,60 East S Temple,Downtown
Taqueria El Rey De Oros,https://www.yelp.com/biz/taqueria-el-rey-de-oros-west-valley-city,3.5,18,Low,['Mexican'],(801) 968-4642,3550 S 5600th W,
Del Taco,https://www.yelp.com/biz/del-taco-salt-lake-city-3,3,11,Low,"['Mexican', 'Fast Food']",(801) 952-9037,3252 W 2100th S,Glendale
Club Lone Star,https://www.yelp.com/biz/club-lone-star-salt-lake-city,4,10,Moderate,"['Bars', 'American (New)']",(801) 972-0506,3153 W 2100th S,
Pizza Palace,https://www.yelp.com/biz/pizza-palace-salt-lake-city,3,3,Low,['Pizza'],(801) 363-4887,5500 Amelia Earhart Dr,Jordan Meadows
Carlos’s Kitchen,https://www.yelp.com/biz/carloss-kitchen-west-valley-city,3.5,17,Low,['Salvadoran'],(801) 969-0752,4247 W 3500th S,
Domino’s Pizza,https://www.yelp.com/biz/dominos-pizza-salt-lake-city-3,1.5,32,Low,"['Pizza', 'Chicken Wings', 'Sandwiches']",(801) 350-3807,702 S 700 E,Central City
Panaderia La Diana,https://www.yelp.com/biz/panaderia-la-diana-salt-lake-city,5,1, ,['Mexican'],(801) 328-9894,56 S 900th W,Poplar Grove
The Rose Garden Cafe,https://www.yelp.com/biz/the-rose-garden-cafe-salt-lake-city,3.5,5,Low,['Cafes'],(801) 350-4111,1050 East South Temple,East Central
Quiznos,https://www.yelp.com/biz/quiznos-salt-lake-city-18, , , ,"['Delis', 'Sandwiches']",(801) 973-6300,1775 S 4130 W Ste D,Glendale
Panaderia Alicias,https://www.yelp.com/biz/panaderia-alicias-west-valley-city,4.5,19,Low,"['Bakeries', 'Mexican']",(801) 840-0862,3550 S 4800th W,
Carl’s Jr.,https://www.yelp.com/biz/carls-jr-salt-lake-city-4,1.5,36,Low,"['Burgers', 'Fast Food']",(801) 355-9395,75 E 200th S,Downtown
R&R Vitesse,https://www.yelp.com/biz/r-and-r-vitesse-salt-lake-city,5,1, ,['Sandwiches'],(801) 673-1186,25 W Market St,Downtown
Carl’s Jr,https://www.yelp.com/biz/carls-jr-salt-lake-city-5,2.5,7,Low,['Fast Food'],(801) 463-0588,2100 S 300th W,City of South Salt Lake
Manchu Wok,https://www.yelp.com/biz/manchu-wok-salt-lake-city-3,2,41,Low,['Chinese'],(801) 322-6309,"776 North Terminal Dr, Space IB-2, Terminal Unit One,",
La Flor De Salt Lake,https://www.yelp.com/biz/la-flor-de-salt-lake-salt-lake-city,5,1, ,['Mexican'],(801) 474-3320,1528 S 300th W,Ballpark
Capitol Cafe,https://www.yelp.com/biz/capitol-cafe-salt-lake-city,1,3,Low,['Cafes'],(801) 538-1095,350 N Main St,Capitol Hill
Gerlach’s,https://www.yelp.com/biz/gerlachs-south-salt-lake,4,2, ,"['Food Trucks', 'Hot Dogs']",(801) 403-8639, ,City of South Salt Lake
Harrys Food Truck,https://www.yelp.com/biz/harrys-food-truck-salt-lake-city,3,28,Moderate,"['Food Trucks', 'Chinese', 'Barbeque']",(801) 755-0558, , 
Buffalo Wild Wings,https://www.yelp.com/biz/buffalo-wild-wings-west-valley-city,2,175,Moderate,"['Chicken Wings', 'American (Traditional)', 'Sports Bars']",(801) 964-6700,2927 S 5600th W,
Costa Vida Fresh Mexican Grill,https://www.yelp.com/biz/costa-vida-fresh-mexican-grill-bountiful,3,44,Moderate,['Mexican'],(801) 294-4370,501 West 2600 S,
McDonald’s,https://www.yelp.com/biz/mcdonalds-salt-lake-city-15,3.5,19,Low,"['Fast Food', 'Burgers', 'Coffee & Tea']",(801) 322-6223,776 N Terminal Dr,
Apollo Burger,https://www.yelp.com/biz/apollo-burger-salt-lake-city-5,2.5,9,Low,"['Burgers', 'Breakfast & Brunch', 'American (Traditional)']",(801) 886-9710,950 W 1700 S,Glendale
KFC,https://www.yelp.com/biz/kfc-salt-lake-city-23,2,8,Low,"['Fast Food', 'Chicken Wings', 'Chicken Shop']",(801) 364-8650,132 N Redwood Rd,Jordan Meadows
Koyo Restaurant,https://www.yelp.com/biz/koyo-restaurant-salt-lake-city,3.5,45,Moderate,"['Japanese', 'Sushi Bars']",(801) 466-7111,2275 E 3300th S,Canyon Rim
"Mountainside Cafe, ECCLES PRIMARY CHILDREN’S",https://www.yelp.com/biz/mountainside-cafe-eccles-primary-childrens-salt-lake-city,4.5,3, ,['Restaurants'],(801) 662-1000,81 N Mario Capecchi Dr,University
Joy Luck,https://www.yelp.com/biz/joy-luck-woods-cross,4,65,Moderate,['Chinese'],(801) 298-0388,566 W 1350th S,
Taqueria La Sabrosita,https://www.yelp.com/biz/taqueria-la-sabrosita-west-valley-city-7,5,1, ,['Tacos'],(801) 548-7815,3495 W 3500 S,
Salt Lake County Cafeteria,https://www.yelp.com/biz/salt-lake-county-cafeteria-salt-lake-city,4,1, ,"['Salad', 'Cafeteria', 'Breakfast & Brunch']", ,2001 S State St,Liberty Wells
MEXICAN Food Cart,https://www.yelp.com/biz/mexican-food-cart-salt-lake-city,5,1, ,['Food Stands'], ,105 E 200th S,Capitol Hill
Tenochtitlan Taqueria & Restaurant,https://www.yelp.com//biz/tenochtitlan-taqueria-and-restaurant-salt-lake-city,5.0,1, ,['Mexican'],(801) 975-0220,2000 W 3500th S, 
BC Café,https://www.yelp.com//biz/bc-caf%C3%A9-salt-lake-city,2.5,8,Low,['American (New)'],(801) 524-8183,330 W South Temple,Downtown
Off Trax,https://www.yelp.com//biz/off-trax-salt-lake-city,3.0,4,Low,"['Diners', 'Coffee & Tea', 'Burgers']",(801) 364-4307,259 W 900th S,Peoples Freeway
Arctic Circle,https://www.yelp.com//biz/arctic-circle-salt-lake-city-4,3.0,30,Low,"['Burgers', 'Fast Food']",(801) 484-8111,525 E 1700th S,Liberty Wells
Carnitas Y Mariscos Mi Niño,https://www.yelp.com//biz/carnitas-y-mariscos-mi-ni%C3%B1o-west-valley-city,5.0,3,Low,"['Seafood', 'Mexican']",(801) 964-4068,4865 W 3500 S, 
STI Cafe,https://www.yelp.com//biz/sti-cafe-salt-lake-city,5.0,1, ,"['Breakfast & Brunch', 'Sandwiches']", ,3535 S State St,City of South Salt Lake
Taco Time,https://www.yelp.com//biz/taco-time-salt-lake-city-4,3.5,27,Low,"['Mexican', 'Fast Food']",(801) 359-9373,810 S State St,Downtown
Tony Caputo’s Deli,https://www.yelp.com//biz/tony-caputos-deli-salt-lake-city-9,3.5,17,Moderate,"['Delis', 'Sandwiches', 'Italian']",(801) 583-8801,215 Central Campus Dr,University
Tornado Crepe,https://www.yelp.com//biz/tornado-crepe-west-valley-city,2.5,4,Low,"['Bubble Tea', 'Juice Bars & Smoothies', 'Creperies']",(801) 647-6132,3601 Constitution Blvd, 
Taqueria Y Mariscos El Kora,https://www.yelp.com//biz/taqueria-y-mariscos-el-kora-west-valley-city,3.5,19,Low,['Mexican'],(801) 972-2126,3197 S Redwood Rd, 
Corner 22 Brick Oven Pizza,https://www.yelp.com//biz/corner-22-brick-oven-pizza-bountiful,4.5,7,Low,['Pizza'],(801) 298-2299,2193 Orchard Dr, 
Hardy Foods,https://www.yelp.com//biz/hardy-foods-salt-lake-city, , , ,['Pop-Up Restaurants'],(801) 599-2790,3232 S 400th E,City of South Salt Lake
Firehouse Subs,https://www.yelp.com//biz/firehouse-subs-salt-lake-city,3.5,37,Low,"['Sandwiches', 'Fast Food', 'Delis']",(801) 261-9744,3798 South 700 E,City of South Salt Lake
Apollo Burger,https://www.yelp.com//biz/apollo-burger-north-salt-lake,3.0,44,Low,"['Burgers', 'Breakfast & Brunch', 'American (Traditional)']",(801) 292-2829,590 E 1100 N, 
Viktor’s Restaurant,https://www.yelp.com//biz/viktors-restaurant-salt-lake-city,3.0,1, ,['Mexican'],(801) 978-9595,1406 S. 700 West,Glendale
Culver’s,https://www.yelp.com//biz/culvers-west-valley-city,3.5,38,Low,"['Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt']",(801) 969-5600,3407 S 5600 W, 
McDonald’s,https://www.yelp.com//biz/mcdonalds-salt-lake-city-32,1.5,20,Low,"['Burgers', 'Fast Food', 'Coffee & Tea']",(801) 532-6876,1665 W 700th N,Jordan Meadows
Wasatch Pizza,https://www.yelp.com//biz/wasatch-pizza-salt-lake-city-9,3.0,75,Low,"['Pizza', 'Salad', 'Sandwiches']",(801) 466-7777,792 E 3300th S, 
Denny’s,https://www.yelp.com//biz/dennys-salt-lake-city-2,2.5,29,Moderate,"['Breakfast & Brunch', 'Diners', 'American (Traditional)']",(801) 886-1107,2025 S 900th W,Glendale
El Calor Taqueria,https://www.yelp.com//biz/el-calor-taqueria-west-valley-city-2,4.0,31,Low,['Mexican'],(801) 973-0377,2875 S Redwood Rd, 
Fruits Noemi,https://www.yelp.com//biz/fruits-noemi-salt-lake-city,4.0,2,Low,"['Food Trucks', 'Street Vendors', 'Mexican']", ,73 W 1700th S,Ballpark
Great Wraps,https://www.yelp.com//biz/great-wraps-salt-lake-city,3.0,28,Low,['Sandwiches'], ,2224-3798 N Terminal Dr, 
Burger King,https://www.yelp.com//biz/burger-king-salt-lake-city-5,2.0,12,Low,"['Burgers', 'Hot Dogs']",(801) 355-8539,1660 W North Temple,Jordan Meadows
Papa John’s Pizza,https://www.yelp.com//biz/papa-johns-pizza-salt-lake-city-7,2.5,19,Low,['Pizza'],(801) 521-7272,369 S 400th E,Central City
Costa Vida Fresh Mexican Grill,https://www.yelp.com//biz/costa-vida-fresh-mexican-grill-salt-lake-city-7,3.5,4, ,['Mexican'],(801) 322-6592,375 N Terminal Dr,Jordan Meadows
Qaderi Sweetz N Spicez Chaat House,https://www.yelp.com//biz/qaderi-sweetz-n-spicez-chaat-house-west-valley-city,4.0,15,Low,"['Indian', 'Pakistani', 'Halal']",(801) 956-2970,3546 S Redwood Rd, 
Costa Vida Fresh Mexican Grill,https://www.yelp.com//biz/costa-vida-fresh-mexican-grill-murray,3.0,50,Moderate,['Mexican'],(801) 268-6200,4361 South State St, 
Papa John’s Pizza,https://www.yelp.com//biz/papa-johns-pizza-salt-lake-city-2,1.5,16,Moderate,['Pizza'],(801) 961-7272,1230 W 600th N,Rose Park
Panda Express,https://www.yelp.com//biz/panda-express-salt-lake-city,3.0,38,Low,"['Chinese', 'Fast Food']",(801) 467-7001,1126 E 2100 S,Sugar House
Wendy’s,https://www.yelp.com//biz/wendys-salt-lake-city-6,2.0,21,Low,"['Burgers', 'Fast Food']",(801) 363-3995,1783 N Temple,Poplar Grove
Taco Time,https://www.yelp.com/biz/taco-time-salt-lake-city-3,3,19,Low,['Mexican'],(801) 262-7235,3911 S State St,
Cafe Silvestre,https://www.yelp.com/biz/cafe-silvestre-salt-lake-city,3.5,41,Moderate,['Mexican'],(801) 485-7238,3041 E 3300th S,Canyon Rim
Mezquite Mexican Grill,https://www.yelp.com/biz/mezquite-mexican-grill-salt-lake-city,3,27,Low,['Mexican'], ,1499 S State St,Liberty Wells
Bistro at The England Hub,https://www.yelp.com/biz/bistro-at-the-england-hub-salt-lake-city,4,1, ,['American (Traditional)'],(801) 585-1275,26 S 2000 E,University
Tokai Sushi,https://www.yelp.com/biz/tokai-sushi-salt-lake-city,3.5,75,Moderate,"['Japanese', 'Sushi Bars']",(801) 466-3311,1301 E Miller Ave,Sugar House
Crepe Truck SLC,https://www.yelp.com/biz/crepe-truck-slc-salt-lake-city,2.5,3, ,"['Food Trucks', 'Desserts', 'French']",(801) 471-5612, , 
Sips Drive-Thru,https://www.yelp.com/biz/sips-drive-thru-bountiful,4,27,Low,"['Coffee & Tea', 'Fast Food']",(385) 399-1035,2223 S Main St,
Gosu Korean BBQ,https://www.yelp.com/biz/gosu-korean-bbq-west-valley-city-3, , , ,"['Korean', 'Barbeque']",(801) 739-3449,1754 West 3500 S,
La Fountain,https://www.yelp.com/biz/la-fountain-salt-lake-city-7,3,44,Moderate,['Mexican'],(801) 463-7578,1995 E 3300th S,Canyon Rim
Crimson View,https://www.yelp.com/biz/crimson-view-salt-lake-city,3.5,8,Low,['American (New)'],(801) 581-8191, ,University
Willy Berto’s Mexican Food,https://www.yelp.com/biz/willy-bertos-mexican-food-salt-lake-city,3,40,Low,['Mexican'],(801) 262-1700,919 E 4500th S,
The Charcoal Room Restaurant,https://www.yelp.com/biz/the-charcoal-room-restaurant-salt-lake-city, , , ,['Steakhouses'],(801) 530-1313,161 W 600th S,Downtown
Einstein Bros Bagels,https://www.yelp.com/biz/einstein-bros-bagels-salt-lake-city-2,2.5,34,Low,"['Bagels', 'Sandwiches', 'Coffee & Tea']",(801) 583-1757,240 S 1300th E,East Central
Arbys,https://www.yelp.com/biz/arbys-salt-lake-city-4,3,12,Low,"['Fast Food', 'Sandwiches']",(801) 532-4283,420 E 400th S,Central City
Chile Verde,https://www.yelp.com/biz/chile-verde-salt-lake-city-2,4,1,Low,"['Mexican', 'Food Stands']",(801) 554-0479,1011 W N Temple,Poplar Grove
McDonald’s,https://www.yelp.com/biz/mcdonalds-salt-lake-city-20,1,13,Low,"['Burgers', 'Fast Food', 'Coffee & Tea']",(801) 322-5922, ,Downtown
My Tien Restaurant,https://www.yelp.com/biz/my-tien-restaurant-west-valley-city,4,11,Moderate,['Vietnamese'],(801) 975-8952,3576 S Redwood Rd,
Rico Brand,https://www.yelp.com/biz/rico-brand-salt-lake-city-3,2.5,6, ,"['Mexican', 'Cocktail Bars']",(801) 433-9923,545 W 700 S,Peoples Freeway
Taco Time,https://www.yelp.com/biz/taco-time-north-salt-lake,3.5,13,Low,['Mexican'],(801) 397-5554,496 E 1100 N,
Mi Casa Tortillería,https://www.yelp.com/biz/mi-casa-tortiller%C3%ADa-west-valley-city,5,1, ,['Mexican'],(801) 973-6475,2401 S Constitution Blvd,
Asadero Rio Sonora,https://www.yelp.com/biz/asadero-rio-sonora-salt-lake-city,4,12, ,['Mexican'],(801) 886-0055,1576 W 3500th S,
Five Guys,https://www.yelp.com/biz/five-guys-west-valley,4,44,Low,"['Burgers', 'Fast Food']",(801) 963-8003,2917 S Glen Eagles Dr,
El Jaripeo,https://www.yelp.com/biz/el-jaripeo-west-valley-city-2,4,13,Low,['Mexican'], ,3929 W 3500th S,
Wendy’s,https://www.yelp.com/biz/wendys-salt-lake-city-4,3,8,Low,"['Burgers', 'Fast Food']",(801) 355-3407,1090 S 300th W,Peoples Freeway
Lorena’s Restaurant,https://www.yelp.com/biz/lorenas-restaurant-woods-cross,3,167,Low,['Mexican'],(801) 295-2441,2477 S 800th W,
Zag Dog,https://www.yelp.com/biz/zag-dog-salt-lake-city, , , ,['Hot Dogs'], ,200 S Main St,Downtown
Mezquite Mexican Grill,https://www.yelp.com/biz/mezquite-mexican-grill-salt-lake-city-2,3,22,Low,['Mexican'],(801) 363-0788,435 E 400th S,Central City
Sushi Monster,https://www.yelp.com/biz/sushi-monster-west-valley-city,3,115,Moderate,"['Sushi Bars', 'Seafood', 'Japanese']",(801) 966-8889,3567 Constitution Blvd,
Noodles & Company,https://www.yelp.com/biz/noodles-and-company-west-valley-city,3.5,31,Moderate,['Noodles'],(801) 456-5892,2682 S High Commons Way,
Del Taco,https://www.yelp.com/biz/del-taco-south-salt-lake,2.5,7,Low,"['Mexican', 'Fast Food']",(801) 484-2100,23 E 2100th S,Ballpark
McDonald’s,https://www.yelp.com/biz/mcdonalds-salt-lake-city-3,2.5,14,Low,"['Burgers', 'Fast Food', 'Coffee & Tea']",(801) 521-4211,916 W North Temple,Fairpark
Granato’s Deli,https://www.yelp.com/biz/granatos-deli-holladay,4,29,Moderate,"['Italian', 'Delis', 'Sandwiches']",(801) 277-7700,4044 S 2700th E,
Miller Cafe,https://www.yelp.com/biz/miller-cafe-salt-lake-city,1,1, ,"['Breakfast & Brunch', 'Cafes']",(801) 213-8700,1701 Student Life Way,University
Point Restaurant & Reception Center,https://www.yelp.com/biz/point-restaurant-and-reception-center-salt-lake-city-2,3.5,13,Low,"['American (New)', 'Venues & Event Spaces', 'Breakfast & Brunch']",(801) 585-0616, ,University
La Puente Mexican Restaurant,https://www.yelp.com/biz/la-puente-mexican-restaurant-south-salt-lake,3.5,81,Low,['Mexican'],(801) 281-3272,3540 S State St,City of South Salt Lake
Beans & Brews Coffeehouse,https://www.yelp.com/biz/beans-and-brews-coffeehouse-salt-lake-city-2,3,37,Low,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']",(801) 521-5221,906 South 500 E,
Carl’s Jr.,https://www.yelp.com/biz/carls-jr-salt-lake-city-2,2,10,Low,"['Fast Food', 'Burgers']",(801) 333-3175,1726 W North Temple,Jordan Meadows
Scaddy’s,https://www.yelp.com/biz/scaddys-west-valley-city,3.5,62,Low,"['Breakfast & Brunch', 'Burgers', 'Sandwiches']",(801) 975-6342,1557 W 3500th S,
Copper Creek Pub & Grub,https://www.yelp.com/biz/copper-creek-pub-and-grub-west-valley-city,3,83,Moderate,"['Sports Bars', 'Pubs', 'Burgers']",(801) 417-0051,3451 S 5600th W,
Central Grill,https://www.yelp.com/biz/central-grill-west-valley-city,4,1, ,"['Breakfast & Brunch', 'Burgers', 'Sandwiches']",(801) 924-7300,5175 2100th S,
El Rey Del Pollo,https://www.yelp.com/biz/el-rey-del-pollo-salt-lake-city-4,3.5,3, ,['Mexican'],(801) 972-2548,1320 Swaner Rd,Glendale
Tastee’s Cafe,https://www.yelp.com/biz/tastees-cafe-west-valley-city,5,1,Low,['Barbeque'],(801) 973-7868,2000-2298 Printers Row,
Café Zupas,https://www.yelp.com/biz/caf%C3%A9-zupas-west-valley,3.5,67,Low,"['American (New)', 'Soup', 'Sandwiches']",(801) 613-3380,"3599 S 2700 W, Ste 400",
Hot Stuff Taqueria,https://www.yelp.com/biz/hot-stuff-taqueria-bountiful,5,4, ,"['Food Trucks', 'Mexican']",(801) 347-1076,2301 Main St,
Spanky’s,https://www.yelp.com/biz/spankys-bountiful,4,50,Low,"['Delis', 'Sandwiches', 'Ice Cream & Frozen Yogurt']",(801) 294-6337,567 W 2600th S,
French Meadow Bakery,https://www.yelp.com/biz/french-meadow-bakery-salt-lake-city,2.5,66,Moderate,['Cafes'],(801) 575-2725,776 N Terminal Dr,
Steve’s Killer Dogs,https://www.yelp.com/biz/steves-killer-dogs-salt-lake-city,3.5,5, ,"['Food Trucks', 'Hot Dogs']",(801) 682-0772, ,East Central
Cafe Madsen by Charming Beard,https://www.yelp.com/biz/cafe-madsen-by-charming-beard-salt-lake-city,3.5,9,Low,"['Coffee & Tea', 'Breakfast & Brunch']", ,1650 Campus Center Dr,University
Cafe Rio,https://www.yelp.com/biz/cafe-rio-west-valley-city-3,2.5,84,Low,['Mexican'],(801) 613-4000,5567 W. High Market Drive,
El Ray Del Taco #3,https://www.yelp.com/biz/el-ray-del-taco-3-salt-lake-city,4.5,2, ,"['Street Vendors', 'Mexican']",(801) 330-9308,810 S Main St,Downtown
Pizza Pipeline,https://www.yelp.com/biz/pizza-pipeline-salt-lake-city,5,1, ,['Pizza'],(801) 220-0555,470 S 700th E,Central City
Papa Murphy’s,https://www.yelp.com/biz/papa-murphys-salt-lake-city-4,3,3,Low,['Pizza'],(801) 359-7272,1645 West 700 North,Jordan Meadows
Red Robin Gourmet Burgers,https://www.yelp.com/biz/red-robin-gourmet-burgers-west-valley-city,2.5,82,Moderate,"['Burgers', 'American (Traditional)']",(801) 964-2354,3601 S. 2700 West,
Kowloon Cafe,https://www.yelp.com/biz/kowloon-cafe-west-valley-city,3,55,Low,"['Chinese', 'American (Traditional)']",(801) 972-8720,2055 W 3500th S,
Atlantis Burgers,https://www.yelp.com/biz/atlantis-burgers-north-salt-lake,3.5,35,Low,['Burgers'],(801) 292-5021,10 N Hwy 89,
Virg’s,https://www.yelp.com/biz/virgs-west-valley-city,3,33,Low,"['Diners', 'Seafood', 'Mexican']",(801) 955-9605,3252 W 3500th S,
Sugarmont Plaza,https://www.yelp.com/biz/sugarmont-plaza-salt-lake-city,3,1,Low,"['Farmers Market', 'Food Court']", ,2234 Highland Dr,Sugar House
Maxi’s Deli,https://www.yelp.com/biz/maxis-deli-salt-lake-city-5,3.5,13,Low,"['Delis', 'Breakfast & Brunch', 'Burgers']",(801) 983-2074,1957 S 4650th W,Glendale
Subway,https://www.yelp.com/biz/subway-salt-lake-city-13,4,5, ,"['Sandwiches', 'Fast Food']",(801) 521-3035,18 W 100th S,Downtown
Salazar’s Cafe,https://www.yelp.com/biz/salazars-cafe-salt-lake-city,3,23,Low,['Mexican'],(801) 485-0172,3325 S 900th E,
